original_task_id,static_decision,static_reasons,priority_score,expected_terminal_action,persona_level,num_blockers,blocker_family_tags,profile_switch_bucket,prior_calibration
[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Hard],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,Hard,6,apn|wifi_calling|network_preference|sim|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_sms_permission|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,None,6,permission|wifi_calling|network_preference|sim|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_storage_permission|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Easy],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,Easy,6,permission|wifi_calling|network_preference|sim|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_both_permissions|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Hard],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,Hard,6,permission|wifi_calling|network_preference|sim|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,None,6,apn|permission|network_preference|sim|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Easy],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,Easy,6,apn|permission|network_preference|sim|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|break_app_both_permissions|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Hard],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,Hard,6,apn|permission|network_preference|sim|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,None,6,apn|permission|wifi_calling|sim|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Easy],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,Easy,6,apn|permission|wifi_calling|sim|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Hard],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,Hard,6,apn|permission|wifi_calling|sim|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None],candidate,,-606.0,repair_all,None,6,apn|permission|wifi_calling|network_preference|sim,target_favoring,keep
[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy],candidate,,-608.0,repair_all,Easy,6,apn|permission|wifi_calling|network_preference|sim,target_favoring,keep
[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|unseat_sim_card[PERSONA:Hard],candidate,,161.0,repair_all,Hard,6,apn|permission|wifi_calling|network_preference|sim,target_favoring,delete
[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:None],static_delete,static_exclude_low_priority_nontransfer_shape,1000.0,repair_subset,None,6,wifi_calling|network_preference|data_mode|data_usage_exceeded|roaming_enabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],candidate,,-58.0,repair_subset,Easy,6,apn|network_preference|data_mode|data_usage_exceeded|roaming_enabled_off,target_favoring,
[mms_issue]airplane_mode_on|bad_network_preference|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Hard],static_delete,static_exclude_low_priority_nontransfer_shape,1000.0,repair_subset,Hard,6,permission|network_preference|data_mode|data_usage_exceeded|roaming_enabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_network_preference|break_app_storage_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:None],static_delete,static_exclude_low_priority_nontransfer_shape,1000.0,repair_subset,None,6,permission|network_preference|data_mode|data_usage_exceeded|roaming_enabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_network_preference|break_app_both_permissions|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],static_delete,static_exclude_low_priority_nontransfer_shape,1000.0,repair_subset,Easy,6,permission|network_preference|data_mode|data_usage_exceeded|roaming_enabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Hard],candidate,,-67.0,repair_subset,Hard,6,apn|wifi_calling|data_mode|data_usage_exceeded|roaming_enabled_off,target_favoring,
[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:None],static_delete,static_exclude_low_priority_nontransfer_shape,1000.0,repair_subset,None,6,permission|wifi_calling|data_mode|data_usage_exceeded|roaming_enabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],static_delete,static_exclude_low_priority_nontransfer_shape,1000.0,repair_subset,Easy,6,permission|wifi_calling|data_mode|data_usage_exceeded|roaming_enabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_both_permissions|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Hard],static_delete,static_exclude_low_priority_nontransfer_shape,1000.0,repair_subset,Hard,6,permission|wifi_calling|data_mode|data_usage_exceeded|roaming_enabled_off,neutral_other,
[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:None],candidate,,-64.0,repair_subset,None,6,apn|permission|data_mode|data_usage_exceeded|roaming_enabled_off,target_favoring,
[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],candidate,,-66.0,repair_subset,Easy,6,apn|permission|data_mode|data_usage_exceeded|roaming_enabled_off,target_favoring,
[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Hard],candidate,,-47.0,repair_subset,Hard,6,apn|permission|data_mode|data_usage_exceeded|roaming_enabled_off,target_favoring,
[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],static_delete,static_exclude_low_priority_nontransfer_shape,1000.0,repair_subset,None,6,wifi_calling|network_preference|data_mode|data_usage_exceeded|roaming_disabled_on,neutral_other,
[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:Easy],candidate,,-58.0,repair_subset,Easy,6,apn|network_preference|data_mode|data_usage_exceeded|roaming_disabled_on,target_favoring,
[mms_issue]airplane_mode_on|bad_network_preference|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:Hard],static_delete,static_exclude_low_priority_nontransfer_shape,1000.0,repair_subset,Hard,6,permission|network_preference|data_mode|data_usage_exceeded|roaming_disabled_on,neutral_other,
[mms_issue]airplane_mode_on|bad_network_preference|break_app_storage_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],static_delete,static_exclude_low_priority_nontransfer_shape,1000.0,repair_subset,None,6,permission|network_preference|data_mode|data_usage_exceeded|roaming_disabled_on,neutral_other,
[mms_issue]airplane_mode_on|bad_network_preference|break_app_both_permissions|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:Easy],static_delete,static_exclude_low_priority_nontransfer_shape,1000.0,repair_subset,Easy,6,permission|network_preference|data_mode|data_usage_exceeded|roaming_disabled_on,neutral_other,
[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:Hard],candidate,,-67.0,repair_subset,Hard,6,apn|wifi_calling|data_mode|data_usage_exceeded|roaming_disabled_on,target_favoring,
[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],static_delete,static_exclude_low_priority_nontransfer_shape,1000.0,repair_subset,None,6,permission|wifi_calling|data_mode|data_usage_exceeded|roaming_disabled_on,neutral_other,
[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:Easy],static_delete,static_exclude_low_priority_nontransfer_shape,1000.0,repair_subset,Easy,6,permission|wifi_calling|data_mode|data_usage_exceeded|roaming_disabled_on,neutral_other,
[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_both_permissions|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:Hard],static_delete,static_exclude_low_priority_nontransfer_shape,1000.0,repair_subset,Hard,6,permission|wifi_calling|data_mode|data_usage_exceeded|roaming_disabled_on,neutral_other,
[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],candidate,,-64.0,repair_subset,None,6,apn|permission|data_mode|data_usage_exceeded|roaming_disabled_on,target_favoring,
[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:Easy],candidate,,-66.0,repair_subset,Easy,6,apn|permission|data_mode|data_usage_exceeded|roaming_disabled_on,target_favoring,
[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:Hard],candidate,,-47.0,repair_subset,Hard,6,apn|permission|data_mode|data_usage_exceeded|roaming_disabled_on,target_favoring,
[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,None,6,wifi_calling|network_preference|data_mode|data_usage_exceeded|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,Easy,6,apn|network_preference|data_mode|data_usage_exceeded|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_network_preference|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,Hard,6,permission|network_preference|data_mode|data_usage_exceeded|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_network_preference|break_app_storage_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,None,6,permission|network_preference|data_mode|data_usage_exceeded|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_network_preference|break_app_both_permissions|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,Easy,6,permission|network_preference|data_mode|data_usage_exceeded|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,Hard,6,apn|wifi_calling|data_mode|data_usage_exceeded|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,None,6,permission|wifi_calling|data_mode|data_usage_exceeded|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,Easy,6,permission|wifi_calling|data_mode|data_usage_exceeded|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_both_permissions|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,Hard,6,permission|wifi_calling|data_mode|data_usage_exceeded|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,None,6,apn|permission|data_mode|data_usage_exceeded|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,Easy,6,apn|permission|data_mode|data_usage_exceeded|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],static_delete,static_exclude_transfer_oracle;static_exclude_hybrid_roaming_disabled_off,1000.0,transfer,Hard,6,apn|permission|data_mode|data_usage_exceeded|hybrid_roaming_disabled_off,neutral_other,
[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|data_mode_off|data_usage_exceeded[PERSONA:None],static_delete,static_exclude_low_priority_nontransfer_shape,1000.0,repair_subset,None,6,apn|wifi_calling|network_preference|data_mode|data_usage_exceeded,neutral_other,
[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded[PERSONA:Easy],static_delete,static_exclude_low_priority_nontransfer_shape,1000.0,repair_subset,Easy,6,permission|wifi_calling|network_preference|data_mode|data_usage_exceeded,neutral_other,
[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_storage_permission|data_mode_off|data_usage_exceeded[PERSONA:Hard],static_delete,static_exclude_low_priority_nontransfer_shape,1000.0,repair_subset,Hard,6,permission|wifi_calling|network_preference|data_mode|data_usage_exceeded,neutral_other,
